citycode:0512|poiid:B020019KNF|name:好食膳(狮山路店)|address:狮山路58号|location:120.566988,31.294296|tel:0512-68078107|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000J6M0|name:楼上楼火锅城|address:苏州国际教育院学生广场|location:120.624664,31.2974|tel:0512-66555556|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B020018466|name:味百咖喱|address:书院巷81号|location:120.620636,31.297284|tel:0512-68227661;0512-69333868;18012788382|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001IFOP|name:新豆花|address:书院巷61号|location:120.621173,31.29737|tel:0512-65189053|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:0512|poiid:B02000ICEZ|name:东北人家(胥江路)|address:胥江路胥虹苑旁|location:120.600632,31.287943|tel:0512-68551610|type:餐饮服务;中餐厅;东北菜
citycode:0512|poiid:B02001841N|name:百味林|address:沧浪区书院巷87号|location:120.620483,31.297308|tel:|type:购物服务;专卖店;专营店|餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200184MV|name:好必来|address:书院巷109号|location:120.619601,31.297206|tel:0512-69337877|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001IFOO|name:汉堡小子|address:书院巷123|location:120.619317,31.2972|tel:15051509113|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001CWEP|name:乡村土菜馆|address:石湖东路52号|location:120.64611,31.251347|tel:13245077770|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B020001UVN|name:矮脚楼馄饨店(书院巷)|address:东大街498|location:120.618121,31.297052|tel:0512-65189937|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001A1JE|name:饼铺|address:书院巷(近金狮河)|location:120.6206,31.297434|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000JK95|name:品珍寿司饭团|address:书院巷20-1号(琼琳阁面庄)|location:120.62224,31.297579|tel:0512-65723787|type:餐饮服务;外国餐厅;日本料理
citycode:0512|poiid:B02001CZ7K|name:香满园饭店|address:特易购生活购物中心宝南店以西|location:120.64677,31.25174|tel:13405011177;13771827783|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0512|poiid:B02000IPWT|name:天伦之乐大酒店(人民路)|address:人民路768号|location:120.624018,31.297726|tel:13052885162;0512-65180980;0512-68013777;0512-65180981|type:住宿服务;宾馆酒店;宾馆酒店|餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B02001D6TF|name:高麦卷饼(书院巷店)|address:书院巷20-2号(苏州卫校旁)|location:120.622163,31.297658|tel:13915506024|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000HSH4|name:东吴面馆(书院巷店)|address:书院巷22号|location:120.621384,31.297612|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200184H0|name:西北牛肉拉面|address:黄桥镇旺盛路木巷路49号|location:120.620994,31.297584|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0512|poiid:B0200184TC|name:如意馄饨|address:书院巷20-3号|location:120.622395,31.297738|tel:0512-69156539|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200184FT|name:王氏林记老汤面(书院巷店)|address:金狮河沿(老大房生煎旁)|location:120.620495,31.29759|tel:0512-88962966|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001CWG5|name:东北饺子馆|address:苏蠡路51号永诚国际广场2栋107|location:120.61373,31.245484|tel:15051441631|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0512|poiid:B0200178JK|name:琼琳阁面庄|address:书院巷20号|location:120.622495,31.297791|tel:0512-65207355|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001GQA2|name:福得阁餐饮|address:莫邪路99号新天地C区101|location:120.64667,31.290215|tel:0512-65306002|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200169KT|name:四季渔港大酒店|address:苏蠡路49号(金16区南侧)|location:120.614916,31.245085|tel:0512-66596777|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0512|poiid:B02000HSEF|name:兰州正宗牛肉拉面(侍其巷)|address:侍其巷2号|location:120.617375,31.297183|tel:0512-65199702|type:餐饮服务;中餐厅;清真菜馆
citycode:0512|poiid:B02001D81J|name:百味轩麻辣烫|address:迎春南路151号|location:120.643456,31.249046|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001746P|name:百味园|address:司前街3|location:120.617482,31.297246|tel:0512-65302728|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0FFF0ERD1|name:成大舍素斋|address:石湖景区内|location:120.603206,31.250841|tel:|type:餐饮服务;中餐厅;中式素菜馆
citycode:0512|poiid:B02001H0U5|name:全州拌饭(天灵路店)|address:天灵路|location:120.635734,31.245432|tel:0512-66057605|type:餐饮服务;外国餐厅;韩国料理
citycode:0512|poiid:B02000HSED|name:福建沙县小吃(侍其巷)|address:司前街5精英跆拳道馆附近|location:120.617322,31.297248|tel:0512-60410202|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001HCVN|name:食为天私房菜馆|address:天灵路26-10|location:120.636017,31.245487|tel:13390869629|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001BTUW|name:九龙塘港式餐厅|address:沧浪区莫邪路99号新天地广场(觅度桥头)|location:120.646664,31.290464|tel:0512-67863336|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001HBQX|name:炖行天下|address:十全街1011号|location:120.624266,31.298051|tel:0512-65183917|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000IT1L|name:三五亭(相王弄店)|address:相王弄25|location:120.640525,31.294488|tel:0512-65293955|type:餐饮服务;外国餐厅;韩国料理
citycode:0512|poiid:B02001G5K1|name:中环港式茶餐厅|address:莫邪路99号新天地广场(近鹿卡)|location:120.64686,31.290424|tel:|type:餐饮服务;快餐厅;茶餐厅
citycode:0512|poiid:B02001K0K6|name:鲋米恰(侍其巷店)|address:侍其巷18号|location:120.61685,31.297314|tel:0512-65164121;18936080737|type:餐饮服务;外国餐厅;日本料理
citycode:0512|poiid:B02001FTL9|name:鹿卡小镇(新天地店)|address:莫邪路99号新天地(觅渡桥北侧)|location:120.646661,31.290608|tel:0512-65896678;18012777706|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001GZVK|name:皇第锅盖野鱼馆|address:莫邪路99号|location:120.646637,31.290712|tel:0512-67255188|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H0VS|name:故乡味|address:天灵路53附近|location:120.634887,31.244887|tel:|type:餐饮服务;外国餐厅;韩国料理
citycode:0512|poiid:B020001L2K|name:布衣侯粥道馆|address:十全街989|location:120.624698,31.29825|tel:0512-65196761;0512-65198761|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0512|poiid:B0200187D2|name:三峡格格老实人鱼头|address:十全街961|location:120.625205,31.298336|tel:15150405400|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B020017GVA|name:风聆|address:沧浪区带城桥路110号(近网师园)|location:120.632485,31.297543|tel:0512-65297879;0512-69332279|type:体育休闲服务;娱乐场所;酒吧|餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:0512|poiid:B02001HC3T|name:观振兴(乌鹊桥店)|address:道前街134号|location:120.627634,31.298256|tel:0512-65189201;0512-65298009|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001FSDY|name:土房韩式碳烤|address:莫邪路99号B区105室|location:120.64664,31.290972|tel:13681884834;0512-65163840|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0512|poiid:B02000ICKV|name:嘉兴五芳斋粽子(苏州十全街店)|address:十全街990号|location:120.624441,31.29841|tel:0512-65096730;0512-88605477;13915422924|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001HCWH|name:乡之味菜馆|address:天灵路37号|location:120.635903,31.244953|tel:15050492868|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0512|poiid:B02000K2V2|name:船屋美国风味(十全街店)|address:十全街777|location:120.62818,31.298411|tel:0512-65566660;0512-65566665;13915480700|type:餐饮服务;外国餐厅;美式风味
citycode:0512|poiid:B02000HRVF|name:战锅策创意火锅餐厅(苏州十全总店)|address:十全街781号|location:120.628032,31.29843|tel:0512-65167117|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001GZW9|name:十全楼风味餐厅|address:带城桥路101号十全楼|location:120.632493,31.297756|tel:0512-69355028;0512-65107779|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001D1GY|name:洪轩雅阁|address:沧浪区莫邪路99号新天地(觅渡桥北侧)|location:120.646568,31.29131|tel:15950060017;15050499917|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200164JT|name:世纪烤王(十全店)|address:十全街753号|location:120.62854,31.298426|tel:0512-65207409|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0512|poiid:B020017298|name:德仔大排档|address:十全街976|location:120.624652,31.298652|tel:0512-65297642;0512-65725261|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001A08W|name:鸡排超人(女秀才店)|address:带城桥路110号(近网师园)|location:120.63281,31.297758|tel:18912607274|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001D021|name:成都名小吃|address:宝带桥农贸市场往东20米|location:120.64849,31.2519|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000ICPS|name:华东快餐店|address:苏州南互通|location:120.655211,31.280669|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B020006CGI|name:新疆亚克西酒楼|address:十全街768号|location:120.628279,31.298632|tel:0512-65101663;0512-65291798|type:餐饮服务;中餐厅;清真菜馆
citycode:0512|poiid:B02000ITU6|name:蛙蛙叫干锅年代(十全店)|address:沧浪区十全街699号|location:120.629761,31.298507|tel:0512-65723177|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001HCWA|name:芳草苑川味馆|address:枫津路77号(近桂苑小区)|location:120.636479,31.244452|tel:0512-82126237|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02000HSGB|name:好人缘大酒店|address:沧浪区司前街76号(邮政南侧)|location:120.617745,31.298508|tel:0512-61870800;0512-65105007;0512-65165057|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B02001CWS9|name:友缘饭店|address:钱家花园内|location:120.64548,31.24881|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017EA8|name:刘记家常菜|address:钱家花园内|location:120.645076,31.248496|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200187U0|name:天府之国|address:带城桥路147|location:120.632339,31.298438|tel:0512-65200887;0512-67778152|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000J1WF|name:源源小吃店|address:滚绣坊19号|location:120.628656,31.299014|tel:0512-65263677|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020005YBV|name:老苏州茶酒楼|address:十全街658号|location:120.630664,31.298782|tel:0512-65291988|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B02000K6Y8|name:水天堂西餐咖啡厅(十全店)|address:带城桥路151|location:120.632197,31.298528|tel:0512-65308838;0512-10107777;0512-65166662|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0512|poiid:B02001HA2C|name:素人记素食馆|address:十全街648号|location:120.631206,31.298809|tel:0512-67775111|type:餐饮服务;中餐厅;中式素菜馆
citycode:0512|poiid:B0200164BR|name:徐福记(解放路店)|address:解放西路梅亭苑对过门面房|location:120.591404,31.273921|tel:0512-67866177|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B0200168KI|name:月月快餐|address:迎春花园旁|location:120.643784,31.247403|tel:0512-67079587|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020018828|name:女儿红大酒店|address:百花洲99号|location:120.612824,31.297692|tel:0512-65181777|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B020019N1H|name:三元宾馆中餐厅|address:人民路88号|location:120.622748,31.299501|tel:0512-65113608|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B02001CYP3|name:万客来水饺|address:钱家花园内|location:120.646225,31.248846|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001AZR6|name:富安楼|address:地方弄附近|location:120.619576,31.299254|tel:0512-57215627|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B02001CZN6|name:好再来饭店|address:钱家花园内|location:120.64632,31.248857|tel:15150409077|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02000HXN0|name:太湖人家|address:吉庆街208号|location:120.613402,31.297996|tel:0512-66003144;0512-65207888|type:餐饮服务;中餐厅;综合酒楼|餐饮服务;中餐厅;海鲜酒楼
citycode:0512|poiid:B020017FOO|name:沙县速食|address:迎春南路142号(迎春家园东)|location:120.644295,31.247443|tel:13913583369|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000HUSJ|name:荔茵潮汕砂锅粥(十全街店)|address:十全街547号2层|location:120.632963,31.298815|tel:0512-65161777|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:0512|poiid:B02001D6LP|name:芭蕾猪手|address:十全街519号(近带城小学后门)|location:120.63367,31.298717|tel:0512-65164012|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02000HXRW|name:同得兴(滚绣坊)|address:滚绣坊13号|location:120.631988,31.299082|tel:0512-65165206|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200164BV|name:小田园农家菜|address:梅亭苑南侧|location:120.59099,31.274366|tel:15051438313|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017JO4|name:干锅演义(十全街店)|address:十全街(凤凰街口)|location:120.63308,31.298969|tel:15151723921|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B020017GWF|name:润裕新印象茶餐厅|address:沧浪区十全街519号(凤凰街口)|location:120.633567,31.298868|tel:0512-65733091|type:餐饮服务;快餐厅;茶餐厅
citycode:0512|poiid:B02001GZX1|name:老军韩式自助烤肉|address:十全街519号|location:120.633714,31.298879|tel:0512-67950176;0512-65180739|type:餐饮服务;外国餐厅;韩国料理
citycode:0512|poiid:B02001D114|name:飘香美食|address:解放西路162号|location:120.59082,31.274485|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B020001MDY|name:锦绣天堂|address:胥门百花洲109号1-2层|location:120.612666,31.298125|tel:0512-65188777;0512-65189777|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B02001CZA8|name:沙县小吃|address:苏蠡路蠡墅菜市场对面|location:120.623604,31.241703|tel:18501549414;0512-67074732|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017E9D|name:喜洋洋餐厅|address:石湖东路25号|location:120.64647,31.248348|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001A111|name:老阿爸野鱼馆吴中分店|address:东吴南路137号阳光水榭生活广场内(近吴中汽车站)|location:120.627314,31.241645|tel:0512-67077772;0512-67079992|type:餐饮服务;中餐厅;浙江菜
citycode:0512|poiid:B020001310|name:润记(凤凰店)|address:凤凰街6|location:120.632743,31.299305|tel:0512-65117988|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:0512|poiid:B020019MHD|name:青松阁|address:阊胥路32号(近规划馆内)|location:120.610855,31.297731|tel:0512-68663088|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B02000IQVF|name:北国春饭店|address:枫津路23号|location:120.636539,31.243275|tel:0512-65641127|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000IEQC|name:协和菜馆|address:凤凰街15|location:120.632358,31.299515|tel:0512-65117830|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B02001H3G6|name:捞王火锅|address:凤凰街|location:120.632704,31.299495|tel:|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02000HSET|name:溢香楼|address:吉庆街242|location:120.613343,31.298706|tel:0512-65290284|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001ICB8|name:贵州苗乡酸汤鱼|address:凤凰街23号|location:120.63233,31.299646|tel:0512-65217833|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001D80K|name:姿美堂|address:枫津路佳佳诊所南20米|location:120.63664,31.243116|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001ICF1|name:阳鑫火锅|address:凤凰街23号(十全街)|location:120.632348,31.299682|tel:|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B020017GW0|name:菊秀日本料理|address:吉庆街百花洲西大街|location:120.612913,31.298842|tel:0512-82259561|type:餐饮服务;外国餐厅;日本料理
citycode:0512|poiid:B02001F2Y3|name:牛足|address:十全街121号|location:120.636063,31.299006|tel:|type:餐饮服务;外国餐厅;韩国料理
citycode:0512|poiid:B02001IDDX|name:一品排骨|address:凤凰街39号(盛熙源和紫燕百味鸡中间)|location:120.632329,31.29995|tel:18114647737;18914085514|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020016D13|name:洋洋饺子餐馆|address:十全街420|location:120.635755,31.299168|tel:0512-65192728|type:餐饮服务;中餐厅;特色/地方风味餐厅
