citycode:0591|poiid:B024F0VANL|name:家家香|address:八一七北路187安泰中心145号(近织锦巷)|location:119.30044,26.08242|tel:|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F04VQ1|name:帅帅山东水饺馆|address:塔头路287号|location:119.328059,26.091552|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0591|poiid:B024F05S8J|name:新学良小吃|address:长福路1号|location:119.332606,26.066618|tel:0591-83652202|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U73E|name:福粥(福新路)|address:福新路50号(华威大饭店正对面)|location:119.314567,26.080763|tel:0591-88373311;15606061111|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VIVF|name:霸王鳖鸽海鲜吧|address:长福路|location:119.332677,26.066628|tel:18050179888|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0591|poiid:B024F05WRF|name:佳客来(闽都店)|address:古田路117号闽都大酒店|location:119.31471,26.076112|tel:0591-83727767|type:餐饮服务;外国餐厅;牛扒店(扒房)
citycode:0591|poiid:B024F0U6Z5|name:百家汇食府|address:长福路1号长福家园1-3号楼1楼|location:119.332957,26.066677|tel:0591-28363399|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F045UX|name:瑞丰饭店|address:省肿瘤医院附近|location:119.341984,26.0745|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VJPT|name:祥易居|address:福新路149号城建大楼5-6号店|location:119.314453,26.080398|tel:18960765791;0591-87675589|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U79C|name:福人居饭店|address:秀坂路|location:119.338592,26.069684|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XZQ6|name:旺都私房菜|address:象园街道长福路长福家园1号(象园永辉斜对面 )|location:119.33335,26.06674|tel:18065081870|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F01IUA|name:德克士(东门餐厅)|address:塔头街桂香新村3座2层|location:119.318542,26.087949|tel:0591-87315777|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F04AZT|name:拉面天天有(福新分店)|address:福新路50号附近(华威大饭店对面)|location:119.314457,26.080767|tel:0591-87675386|type:餐饮服务;外国餐厅;日本料理
citycode:0591|poiid:B024F04WJ5|name:华莱士(玉融花园南)|address:古田支路68号(永盛大厦附近)|location:119.314348,26.077758|tel:0591-88083602|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VB0J|name:康山炖罐|address:塔头路桂香街(香樟林售楼部对面)|location:119.3189,26.08828|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04VJE|name:华莱士(塔头路)|address:琯尾街8号|location:119.319371,26.088666|tel:0591-87337800|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VJYH|name:福州亮嫂奇味小吃(晋安区鼓山镇茶会社区卫生服务站西北)|address:官前路150号(晋安区鼓山镇茶会社区卫生服务站西北)|location:119.342826,26.080349|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VJHB|name:陈记连江海鲜锅边|address:福新东路191附近|location:119.342826,26.080363|tel:0591-22159378|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05KYB|name:闽都君意达风味小吃|address:古田路177号智信城(近闽都大酒店)|location:119.314568,26.076053|tel:0591-83373329|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0591|poiid:B024F05UIQ|name:重庆鸡公煲(塔头路)|address:塔头路(近三角池公交站)|location:119.327202,26.091687|tel:15005995029|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F034R2|name:客家牛肉小吃(古田店)|address:古田支路58|location:119.314249,26.077761|tel:13665059233;0591-83368720|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04VCL|name:兰州正宗马家拉面(东水路)|address:屏东路中段|location:119.314613,26.081983|tel:15005085528|type:餐饮服务;中餐厅;清真菜馆
citycode:0591|poiid:B024F0VKLS|name:千椒百味(威海巷)|address:威海巷|location:119.336803,26.06818|tel:13637776806|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04AV7|name:尚干依强拌面扁肉|address:东水路113|location:119.314537,26.081811|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05EOP|name:阿瓦山寨(国货路店)|address:长乐中路296号集友名居1楼|location:119.328075,26.065867|tel:0591-83629518|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0UKC7|name:老刘野生大鱼坊(古田路店)|address:福州市鼓楼区古田路88号华丰大厦3层A室(闽都大酒店对面)|location:119.31432,26.07673|tel:0591-83339688|type:餐饮服务;中餐厅;东北菜
citycode:0591|poiid:B024F04IYC|name:沙县小吃(古田支路)|address:古田支路52号|location:119.314157,26.077763|tel:0591-87609949;0591-87112439|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04FDZ|name:鲜捞小吃(晋安南路)|address:长乐中路王庄中心市场沿街店面|location:119.323461,26.066643|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VGDF|name:四方川菜饭店|address:琯尾街159号|location:119.319707,26.08916|tel:0591-28325550|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F0XSPG|name:艾莱士|address:福马路(近福州肿瘤医院)|location:119.342304,26.074482|tel:0591-83656181|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F04WNF|name:沙县小吃(长福路)|address:秀坂村内|location:119.332259,26.066203|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U1X2|name:和文小吃|address:东水路125附近|location:119.314305,26.081342|tel:0591-87609949|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U046|name:呈香小吃|address:国货东路196号|location:119.327672,26.065777|tel:0591-28060069|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04CEB|name:桂林人特色牛肉米粉(塔头分店)|address:福新路(双子星大厦对面)|location:119.318696,26.088442|tel:0591-87334477;0591-63329678|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05RGC|name:王美钦牛杂店|address:东大路岳峰新村门口店面(岳峰派出所对面)|location:119.32779,26.091937|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04FRZ|name:尚干小吃|address:长福路|location:119.332274,26.066135|tel:0591-22222502|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VKTH|name:海联汇|address:东门塔头路1号福建省海外联谊中心|location:119.317731,26.087638|tel:0591-87326168|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F0VJ8L|name:六福客栈|address:塔头路琯尾街琯尾小区2-4号店面(近肛肠医院)|location:119.319692,26.089269|tel:0591-87319255;15659188886|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04AUZ|name:爱尚菜饮食工坊|address:福新路东水路交叉口121号(康利达大药店)|location:119.314177,26.081098|tel:0591-87320317;0591-87506517|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U63G|name:厦门沃头蚝干粥(福州福祥分店)|address:国货东路298号附近|location:119.332727,26.066223|tel:0591-83640063|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F01K5E|name:潮港城大酒楼(塔头路)|address:东门塔头路1号福建省海外联谊中心|location:119.317709,26.087638|tel:0591-87301111;0591-87326168;0591-87310888|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F0U0VH|name:久号(东水店)|address:东水路133|location:119.314121,26.080951|tel:0591-26130137;0591-87617006|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04AWL|name:榕味元宵店|address:六一北路388-1|location:119.316547,26.086435|tel:0591-87608983|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VHG3|name:成龙火锅城|address:福新西路127号|location:119.313963,26.080347|tel:0591-87568966|type:餐饮服务;中餐厅;火锅店
citycode:0591|poiid:B024F0VIFF|name:阿胖炖罐|address:海潮路50号|location:119.316248,26.071606|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0ZNAI|name:阿强哥台湾鲁肉饭馆(津泰店)|address:六一北路388号(东门公交站台附近)|location:119.316464,26.086403|tel:0591-87386870;0591-87300500;0591-87386801|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04CE8|name:阿瓦山寨(塔头路店)|address:塔头路36号|location:119.318355,26.088429|tel:0591-87337377;0591-87337365|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05KY1|name:破店海鲜酒楼|address:于山路(近于山站)|location:119.313829,26.077804|tel:0591-87312199;0591-87624165|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0591|poiid:B024F0YG22|name:万州鱼庄|address:威海巷和秀坂路的交叉口附近|location:119.33859,26.068944|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VJKH|name:石记中餐厅(茶会分店)|address:官前路附近|location:119.343433,26.079992|tel:0591-87317159|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04CIC|name:华莱士(华庆花园西)|address:三八路口|location:119.326074,26.092016|tel:0591-87323090|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0WG2Z|name:陈记清汤面|address:国货东路290附近|location:119.33235,26.06585|tel:15396066386|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05KGJ|name:老翁饭店|address:东水路58号|location:119.315066,26.084527|tel:0591-87628226|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VI4D|name:新海岸大酒楼|address:古田路117号闽都大酒店(近邮政大厦)|location:119.313947,26.076143|tel:0591-83330699|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F04CIE|name:醉开心美食|address:三八路29附近|location:119.326063,26.092085|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VDMQ|name:周麻婆(东水路)|address:东水路58号国税局旁|location:119.315089,26.084752|tel:0591-87628226;4000157558|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0YUE6|name:古槐大酒楼|address:连江中路168号(连潘日升中学前100米连江路与国货路交界)|location:119.334548,26.06644|tel:0591-22566888;13328460737|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F0VIDV|name:拉面大王(建华支巷店)|address:建华支巷17|location:119.313558,26.079916|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0591|poiid:B024F0VKVK|name:重庆老香菜馆|address:威海巷|location:119.33821,26.068379|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VK2Q|name:香村瓦缸煨汤馆(水涧店)|address:建华支巷25-27|location:119.313533,26.079848|tel:0591-87672582;0591-87532816|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04WJC|name:尚干扁肉拌面(建华支巷)|address:建华支巷29|location:119.313531,26.079866|tel:0591-83035917|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U7D5|name:连江菜馆|address:连潘新村320号|location:119.338676,26.06871|tel:0591-26790000|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0ZXGY|name:百堡香|address:建华支巷13号|location:119.31343,26.07947|tel:0591-38160086|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04XL4|name:炖汤世家|address:古田路与建华支巷交叉口|location:119.313683,26.076252|tel:0591-83175551;0591-83175552|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0Y2TI|name:铭恒真人CS野战装备|address:连江中路191号源福花园(近福州电视中心)|location:119.33615,26.066956|tel:0591-28313803;0591-83348575|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:0591|poiid:B024F0ZWLX|name:金清沙县小吃|address:管尾街|location:119.320471,26.090416|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VIUP|name:淳百味(三八路)|address:三八路(近华庆花园)|location:119.326054,26.092335|tel:18650070052|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U7E4|name:喜来顿酒楼|address:古田路117号|location:119.313591,26.076249|tel:0591-87272277|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F04XL5|name:闽都牛太郎烧烤城(闽都大厦北)|address:古田路117号|location:119.313685,26.075815|tel:0591-83357720;0591-87115558|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0591|poiid:B024F04AW5|name:尚干拌面扁肉(分店)|address:东水路|location:119.315355,26.085745|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U0I4|name:华莱士炸鸡汉堡(国货东路)|address:国货路373号象园街道友汇花园|location:119.331309,26.065297|tel:0591-83670836|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F04VCS|name:华莱士(东方花园东)|address:东水路29号(近东大路)|location:119.315355,26.0858|tel:0591-87431431|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05RP5|name:酒井拉面(国货路店)|address:国货东路373|location:119.331549,26.0653|tel:0591-83986586|type:餐饮服务;外国餐厅;日本料理
citycode:0591|poiid:B024F0XXQB|name:阿胖活鱼庄|address:建华支巷26号|location:119.313286,26.07997|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VKTT|name:沙县小吃(华庆花园西北)|address:岳峰镇三八路13号|location:119.326049,26.09247|tel:18650086679|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04VJX|name:尚干依心拌面扁肉(琯尾店)|address:管尾新村B2-B3座|location:119.319392,26.089918|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0YST7|name:阿吉排档|address:群众东路(近王庄)|location:119.31804,26.06875|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VAOF|name:朱紫坊破店|address:福新西路建华支路水涧新村5座|location:119.313046,26.079459|tel:0591-87624165|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F04CDV|name:沙县小吃店(晋安北路)|address:岳峰路13号附近|location:119.317336,26.088493|tel:0591-83656610|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XZOZ|name:上爵牛排|address:晋安区连江中路168号4-7号间店面|location:119.33534,26.06623|tel:0591-83261776|type:餐饮服务;外国餐厅;牛扒店(扒房)
citycode:0591|poiid:B024F0VRFO|name:棒棒鸡排奶茶(琯尾街店)|address:琯尾街B2-1号(近和平肛肠医院)|location:119.319307,26.090074|tel:0591-87338663|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VIDQ|name:兰州正宗拉面(福马路)|address:福马路423附近|location:119.343282,26.073845|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0591|poiid:B024F0VJ8R|name:重庆鸡公煲(三八路店)|address:岳峰台中120号店面西面2楼店铺|location:119.326026,26.092784|tel:13788887548;15005995029|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F04FYE|name:好日子|address:连辉路邦辉新村附近|location:119.332932,26.065244|tel:0591-83192286|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U17W|name:圣克士(东大路)|address:六一北路358|location:119.316117,26.087498|tel:0591-63104987|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F04CIT|name:富榕瓦缸煨汤馆(三八路店)|address:三八路27附近|location:119.32602,26.092815|tel:0591-83158863|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04XPG|name:新兴餐馆|address:国货东路413号|location:119.332938,26.065184|tel:0591-83192532|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B0FFF2CX26|name:老家味|address:东大路251号大商场2楼(东城边街口)|location:119.316154,26.087599|tel:0591-87711855|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0591|poiid:B024F0U6ZZ|name:堡莱客(长乐南路)|address:长乐南路95号|location:119.329352,26.064645|tel:0591-88088061|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0ZW4G|name:沙县宋福小吃|address:东水路|location:119.315128,26.086316|tel:0591-67967868|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VPG7|name:一品轩|address:国货东路331号英泰商业中心|location:119.32923,26.064617|tel:|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F05RTN|name:红九久鱼庄|address:九龙城附近|location:119.326023,26.092886|tel:0591-87334152|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04VCT|name:水丽苑乡土菜|address:东水路17号|location:119.315424,26.086791|tel:0591-87543413|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04XPE|name:兰州正宗拉面(连辉路)|address:国货东路419号|location:119.332951,26.065072|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0591|poiid:B024F0VPMM|name:闽南小厨|address:连辉邦辉新村店(近国货东路)|location:119.332466,26.064947|tel:13489034773|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0YCRN|name:阿香婆|address:高桥巷25华翔新村1层|location:119.31353,26.074129|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F04XP0|name:兰州马家拉面(国货路分店)|address:国货东路331号小希尔顿商务快捷酒店(长乐南路店)附近|location:119.329347,26.064508|tel:|type:餐饮服务;中餐厅;清真菜馆
