citycode:029|poiid:B001D0WGC5|name:稻香村餐厅|address:未央路112号经贸宾馆2层|location:108.946191,34.307923|tel:029-82126100|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06WXO|name:十九味福来包(西一路店)|address:西一路(皇室婚纱礼服店对面)|location:108.953632,34.261464|tel:|type:餐饮服务;中餐厅;中餐厅|餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WNIZ|name:兰州牛肉拉面|address:太白北路|location:108.923656,34.250087|tel:18309271774|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D07Z81|name:雅士星凉皮屋|address:南新街集贤巷2号|location:108.95351,34.260935|tel:18700895389;029-83734181|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WQDJ|name:牵人麻辣粉|address:骡马市地下步行街|location:108.952121,34.257904|tel:029-88789653|type:餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D0WPPE|name:顾大妈酸辣粉|address:东柳巷|location:108.952233,34.258084|tel:029-85665320|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D11Z6E|name:黑色经典长沙臭豆腐|address:东大街方汇商厦东边巷子里(德发长南侧)|location:108.95128,34.25656|tel:13772432758;13474078630|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D0WQLF|name:草原牧歌|address:骡马市商业步行街|location:108.951103,34.256325|tel:029-87659429|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D09CTS|name:小小麻辣烫|address:骡马市1号兴正元广场地下步行街中央大街6F101(近钟楼)|location:108.950958,34.25612|tel:15929562904;029-88545954|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D11V9I|name:卢家刀削面|address:东柳巷|location:108.95224,34.258|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0XGUK|name:樊家腊汁肉夹馍|address:东柳巷中段|location:108.95221,34.25793|tel:029-87212181;029-87617177;029-87259898|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D15K6W|name:薯我非凡|address:兴正元广场南段巴黎馆中央活力广场1楼(近汤姆熊欢乐世界)|location:108.951324,34.256577|tel:13891894889|type:餐饮服务;快餐厅;快餐厅
citycode:029|poiid:B001D0WPYA|name:姐弟俩土豆粉|address:东柳巷(近如家快捷酒店)|location:108.952315,34.258086|tel:13379268316|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WO20|name:巴爷香辣鸡煲欢辣虾(西安旗舰店)|address:西关正街234号新科大厦3楼(近开元商城)|location:108.913578,34.258959|tel:029-63390202|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D0YZAW|name:煎饼坊|address:自强西路22号(北关十字)|location:108.94522,34.28004|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0YYTM|name:杨铭宇黄焖鸡|address:太白路286号西北大学小吃城|location:108.95238,34.25809|tel:15619370775|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D08SQY|name:天津狗不理汤包|address:劳动北路南口|location:108.912664,34.270116|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D09920|name:老孙家(东大街)|address:碑林区东大街|location:108.953259,34.259826|tel:029-82403288;029-82403275;029-87433131|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D0WEQ5|name:兰州牛肉拉面|address:劳动北路1号|location:108.912671,34.270171|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D07MEK|name:诸葛烤鱼(卧龙直营店)|address:太白北路269号|location:108.923666,34.249892|tel:029-88305696;029-81935358|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D0WNEB|name:金马鸡汤刀削面|address:振兴路3附近|location:108.942489,34.249795|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D07T5O|name:百姓老碗鱼|address:自强西路23-10|location:108.944747,34.280371|tel:029-87581324|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D0WQKI|name:重庆小镇火锅|address:骡马市步行街南区巴黎东馆2楼(近东木头市)|location:108.951124,34.256125|tel:029-87656656|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D09FYI|name:天津小笼灌汤包(明珠巷分店)|address:明珠巷10号|location:108.92624,34.282281|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06EUV|name:丰海轩汤城|address:南新街8-3|location:108.953843,34.261045|tel:029-87215900|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D0WH7I|name:巴国天府|address:自强西路22号(老年大学旁北关十字向西50米路南|location:108.945507,34.280075|tel:029-86288448|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08USQ|name:秦镇大米面皮(西五路)|address:西五路101|location:108.953958,34.270212|tel:029-86495646|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D089ZH|name:王记馄饨包子|address:明珠巷10-2附近|location:108.926239,34.282412|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06MIO|name:金御轩鲍翅皇|address:环城南路西段18|location:108.943418,34.249914|tel:029-88181111;029-88421111|type:餐饮服务;中餐厅;海鲜酒楼
citycode:029|poiid:B001D07ZG1|name:尹家凉皮(明珠巷总店)|address:明珠巷5C|location:108.926491,34.282592|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D07VN1|name:老马家泡馍|address:振兴路132|location:108.942768,34.249572|tel:029-87511513;029-87288176;029-88403632|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D0WETT|name:外婆印象|address:西安北关正街凤凰大厦2层(近自强西路)|location:108.946238,34.279877|tel:029-68029027|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D07ZA0|name:杨家面馆|address:明珠巷5D|location:108.926491,34.282626|tel:18992882665|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D09KHI|name:傣妹火锅(南新街)|address:端履门南新街2号4楼(民生百货斜对面)|location:108.953794,34.259991|tel:029-87268903;029-62215250|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D06FCO|name:富凯粤菜皇|address:南新街27号富凯酒店内(奥罗国际大酒店斜对面)|location:108.954601,34.262573|tel:029-87483668|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:029|poiid:B001D089MW|name:西关常记西关葫芦头|address:西关十字向东300米路北|location:108.91275,34.259528|tel:13991282362|type:餐饮服务;中餐厅;西北菜
citycode:029|poiid:B001D151I2|name:福友餐厅 For You|address:东木头市兴正元大酒店对面安居巷内30米路东|location:108.95111,34.25542|tel:029-87287522|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:029|poiid:B001D08UGE|name:湘南春土菜馆|address:北新街10号|location:108.954066,34.270726|tel:|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:029|poiid:B001D0WUIU|name:群众厨房|address:丰禾路|location:108.921933,34.281029|tel:|type:餐饮服务;中餐厅;中餐厅|购物服务;购物相关场所;购物相关场所
citycode:029|poiid:B001D0Z0RU|name:书院门夜市四川大排档|address:城内南门里东南角书院门|location:108.949715,34.253838|tel:4006177177|type:餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D09MWY|name:武当人家味坊|address:含光北路152号|location:108.931889,34.247592|tel:029-88426868;029-88420789|type:餐饮服务;中餐厅;湖北菜(鄂菜)
citycode:029|poiid:B001D06XE5|name:蜀味香|address:书院门103－105|location:108.948898,34.253012|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D0W3K8|name:赛百味(西安市南大街店)|address:南大街1号祥和楼|location:108.948022,34.252292|tel:029-86699940|type:餐饮服务;快餐厅;快餐厅
citycode:029|poiid:B001D06RCM|name:米寿面庄|address:北新街20号(后宰门与北新街十字西南角)|location:108.954074,34.271093|tel:029-82026363|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D151FV|name:重庆老板凳火锅|address:东木头市19号(骡马市南口向东150米路北)(近兴正元广场)|location:108.95189,34.25609|tel:029-62302779|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D09K44|name:德克士(丰禾路华润万家店)|address:丰禾路华润万家1层|location:108.921758,34.281099|tel:029-86365116|type:餐饮服务;快餐厅;快餐厅
citycode:029|poiid:B001D0728W|name:小东北饭庄|address:北新街24|location:108.954075,34.271218|tel:|type:餐饮服务;中餐厅;东北菜
citycode:029|poiid:B001D0W0M8|name:乐天馅饼|address:正街自强西路9号|location:108.945932,34.2804|tel:18966854246|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0Z0E8|name:小吃城|address:丰禾路1号华润万家2楼东出口|location:108.92171,34.28109|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08U04|name:晓辉擀面皮岐山臊子面(安居巷)|address:长胜街|location:108.950827,34.254733|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0YZYE|name:国力仁和川菜(北关正街店)|address:西安自强西路10号(北关十字西南角)|location:108.94652,34.2801|tel:029-88699909|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D15MTZ|name:秦厨小馆三秦文化主题餐厅|address:西一路唐苑宾馆1楼|location:108.95481,34.26188|tel:029-87285578|type:餐饮服务;中餐厅;西北菜
citycode:029|poiid:B001D06SCU|name:胖嫂烤肉|address:北新街1-5号|location:108.954476,34.270515|tel:029-87277886|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D07FJE|name:Biangbiang面(北新街)|address:北新街9号|location:108.954456,34.270614|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06TL0|name:回味楼牛羊肉泡馍馆|address:北新街17号|location:108.954411,34.270871|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D089EQ|name:兰州牛肉拉面(西关旭景名园社区卫生服务站东北)|address:草阳巷(西关旭景名园社区卫生服务站东北)|location:108.914789,34.255375|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D0WK6G|name:佳食特酷酷(大庆店)|address:大庆路266号|location:108.911335,34.268863|tel:029-88631574;029-86851061|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D089ZB|name:三福凉皮|address:明珠巷16排4号(近第六十七中学)|location:108.926268,34.283063|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D04YZ0|name:秦豫肉夹馍|address:东木头市19号|location:108.952222,34.256077|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D139I1|name:渝香园绝味干锅|address:御笔华章小区1号楼302室|location:108.912427,34.258977|tel:13571965857;13519190463|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D068SI|name:阿洁云南过桥米线|address:北新街37号|location:108.95441,34.271184|tel:|type:餐饮服务;中餐厅;云贵菜
citycode:029|poiid:B001D11ZB2|name:弋东面馆|address:南新街5号(东大街端履门十字东北角)(端履门)|location:108.95462,34.26055|tel:18992848195;13991287305|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D14LT4|name:零度|address:西关正街御笔华章2#楼12-04室(近西稍门开元)|location:108.91242,34.258915|tel:15502916269;18092033940|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0W0E5|name:海荣锅贴馆|address:东木头市19号|location:108.952272,34.256058|tel:029-87409577|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D14U4I|name:0℃火锅|address:西稍门十字御笔华章2号楼1204室|location:108.912417,34.25886|tel:15502916269;18092033940|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D11YZE|name:旅友会|address:西稍门开元商城东侧御笔华章2号楼0821室|location:108.912415,34.258858|tel:15829671097|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D14LQC|name:童乐乐宅基地|address:西稍门十字向东100米(开元隔壁)路南御笔华章小区1号楼2407\\n|location:108.9124,34.25888|tel:18009283096;029-88693602|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D139I6|name:巴拉蒂海贼王主题火锅|address:西稍门十字开元商城东200米浦发银行旁御笔华章2号楼1505室|location:108.9124,34.25888|tel:18710352809;18209223026|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D139I5|name:三大队公社食堂|address:莲湖区御笔华章2号楼1803室|location:108.9124,34.25888|tel:18629509926;13891853157;029-88772334|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D14LNR|name:爱莎私品·火锅|address:西稍门开元旁御笔华章2号楼1001室|location:108.912411,34.25879|tel:18682901001;029-89541755|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0YZTL|name:马老大擀面皮|address:丰禾路1号华润万家食之缘小吃城内|location:108.92211,34.281674|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D10UOS|name:粤满楼|address:工农路158号(近大观园3厅)|location:108.93308,34.284099|tel:029-86282800|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:029|poiid:B001D07I0D|name:小四川大排档|address:安居巷28号|location:108.951005,34.254355|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D07FFO|name:湘村馆餐厅|address:西一路75号|location:108.955199,34.261941|tel:029-87252525|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:029|poiid:B001D13GFD|name:家缘私房菜馆|address:丰庆路东口景寓学府15号楼2310室(近诸葛烤鱼)|location:108.92002,34.25055|tel:029-89341366;13474029523|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D07DET|name:百年湘水(丰禾店)|address:丰禾路48C|location:108.919874,34.280591|tel:029-86391272;029-83728066|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:029|poiid:B001D077LH|name:粤珍轩|address:东新街256|location:108.955646,34.263506|tel:029-88122222;029-88123333;029-87422222|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:029|poiid:B001D11N9O|name:樊家肉夹馍|address:大庆路欣集古镇内|location:108.913147,34.274261|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:029|poiid:B001D0WFHG|name:川味居|address:劳动北路42号|location:108.912358,34.272999|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D06OOV|name:四川砂锅|address:后宰门12-5号|location:108.954761,34.27144|tel:029-85099525;029-68969012|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D09HJ0|name:一味居(西大粮店)|address:太白北路320号南侧|location:108.923159,34.248741|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D13EG0|name:牛市牛韩式自助烧烤美食百汇|address:端履门46号云龙大厦2号楼2层|location:108.953911,34.257815|tel:029-87397777|type:餐饮服务;外国餐厅;韩国料理
citycode:029|poiid:B001D0W3TE|name:避风塘(北新街)|address:北新街40|location:108.954071,34.273109|tel:029-87385979|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:029|poiid:B001D06Z0I|name:天天小吃|address:后宰门12-3号|location:108.954864,34.271436|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D09GT8|name:老台门|address:明珠巷31|location:108.92651,34.28371|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D09M0W|name:泼妇鱼庄|address:东木头市(近柏树林十字)|location:108.953081,34.256099|tel:029-81088190;13991186351;029-87370800;18092172510|type:餐饮服务;中餐厅;海鲜酒楼
citycode:029|poiid:B001D09JEB|name:秦风饺子馆(环城北路)|address:环城北路东段187号|location:108.951487,34.277103|tel:13659292158|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D05CAV|name:夏家面馆|address:劳动路95|location:108.910173,34.264931|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D09LSU|name:小馋虫麻食店(锦绣店)|address:劳动北路(邮局南侧)|location:108.910156,34.265724|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D1509L|name:苏亭蟹之家阳澄湖大闸蟹(劳动路店)|address:劳动路98号|location:108.910126,34.264199|tel:|type:餐饮服务;中餐厅;海鲜酒楼
citycode:029|poiid:B001D13HTV|name:傻的冒(柏树林店)|address:端履门城市之心1楼7号(柏树林)|location:108.953636,34.25664|tel:18502977217|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D06ADO|name:避风港|address:劳动路85号(劳动路与铁塔寺西街十字东北角)|location:108.910167,34.263532|tel:18966879618|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:029|poiid:B001D08DM2|name:陕西第一碗葫芦头|address:劳动路北口|location:108.910224,34.268185|tel:029-88623852|type:餐饮服务;中餐厅;西北菜
