citycode:010|poiid:B000AA177W|name:媛媛面馆(迎宾北路店)|address:怀柔迎宾北路11号|location:116.63755,40.324257|tel:010-69695158|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7QTMI|name:橡树园|address:G6辅路g6附近|location:116.319239,40.069496|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000AA16Q8|name:沙县小吃|address:回龙观西大街103号附近|location:116.334671,40.075076|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A83Y6U|name:赣江源|address:西北旺永丰路1号|location:116.251502,40.056656|tel:010-82473115|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:010|poiid:B000A7QKMA|name:田源鸡火锅(回龙观店)|address:回龙观镇龙腾苑六区21号楼3号|location:116.33435,40.073809|tel:010-81732328|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A7XGYV|name:阳坊大都涮羊肉(回龙观店)|address:龙腾苑六区30|location:116.334453,40.072357|tel:010-81710545|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A8X6U2|name:沙县小吃|address:文华东路|location:116.350152,40.079117|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A87D0K|name:百万顺发烤羊腿(回龙观店)|address:回龙观小区鑫地市场南门|location:116.34358,40.075787|tel:15801698223;010-81748098|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A888JQ|name:老鱼翁|address:定泗路附近|location:116.407446,40.116204|tel:|type:餐饮服务;中餐厅;海鲜酒楼
citycode:010|poiid:B000A9IR1A|name:沙县小吃|address:前半壁街46附近|location:116.361175,40.081262|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8VQD2|name:成都小吃|address:文华东路23附近|location:116.350039,40.074688|tel:010-57480955|type:餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A9DD8R|name:面对面|address:新龙城4期与城铁间(近少林武术学校)|location:116.33392,40.06745|tel:010-62711621|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7Q2VZ|name:农家饭庄|address:东北路附近|location:116.427405,40.132645|tel:|type:餐饮服务;中餐厅;东北菜
citycode:010|poiid:B000A88EHB|name:牛肉粉|address:颐和山庄门口(近东方大学)|location:116.241468,40.047165|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A87K0Z|name:食尚五家尧|address:上地十街辉煌国际3号楼|location:116.301221,40.053501|tel:010-62669718;010-62669719;010-62669666|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A87K25|name:休木|address:上地十街1号辉煌国际广场1号楼150号(近百度大厦)|location:116.302475,40.053182|tel:010-62669752|type:餐饮服务;外国餐厅;韩国料理
citycode:010|poiid:B000AA20XW|name:过桥米线|address:上地东路|location:116.300483,40.052713|tel:13106698796|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A882XY|name:万州烤鱼|address:回龙观东大街站(近黄平路)|location:116.368104,40.077887|tel:010-59436695|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A9D9MT|name:笑典|address:上地十街1号院辉煌国际B1楼|location:116.301605,40.052727|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A8839H|name:巫山烤鱼|address:霍营华龙苑小区西侧200米|location:116.364071,40.074439|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A7P8PZ|name:韩国烧烤|address:济远街附近|location:116.36155,40.072928|tel:|type:餐饮服务;外国餐厅;韩国料理
citycode:010|poiid:B000A8VPMU|name:香辣鸡|address:龙锦三街36号|location:116.376935,40.081112|tel:010-59449123|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A85SDY|name:潮州牛肉丸|address:立汤路附近|location:116.412498,40.107701|tel:|type:餐饮服务;中餐厅;潮州菜
citycode:010|poiid:B000A8UFZV|name:义盛和酒楼|address:北七家镇定泗路|location:116.423002,40.117747|tel:010-81768158;010-81768188|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A8XINZ|name:羊嘟嘟涮肉(总店)|address:西北旺付家窑丁2号院|location:116.255302,40.043332|tel:010-62479777;010-62479537|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A7RH4T|name:潇湘府|address:三旗东路2号|location:116.332141,40.057729|tel:010-58103600;010-82916600;010-82916611|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:010|poiid:B000A82T65|name:千方老鸭汤(西三旗店)|address:西三旗建材城西路85号(西三旗桥东300米路北)|location:116.333654,40.058222|tel:010-82929408|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A7R8PX|name:正宗兰州拉面(建材城西路)|address:建材城西路85号|location:116.333755,40.058245|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7PGCT|name:火锅家常菜(贝家花园路)|address:贝家花园路|location:116.119741,40.065249|tel:|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A7RI25|name:鑫百万烤鸭店(建材城西路)|address:建材城西路68号|location:116.332646,40.057396|tel:010-82901053|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7Y7Q4|name:华堡之家(西三旗店)|address:回龙观镇西三旗东路新龙商场|location:116.336463,40.058636|tel:010-82926553|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A87KEQ|name:肯德基(西三旗桥东餐厅)|address:西三旗环岛东北角上奥世纪中心商业办公楼2号A座1-2层|location:116.330118,40.056337|tel:010-82969107;010-82958201;010-58103600;4008823823|type:餐饮服务;快餐厅;肯德基
citycode:010|poiid:B000A85EE5|name:今世缘|address:西三旗环岛东|location:116.33407,40.05762|tel:010-82916134|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A83XM1|name:芦月轩|address:西三旗桥东800米路北龙乡小区|location:116.338666,40.059153|tel:010-82936868;010-82937878|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A7QEET|name:蜀香阁(汉王大厦西)|address:中关村软件园汉王大厦|location:116.297942,40.047233|tel:010-82786988|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A881AV|name:麻辣香锅|address:西三旗枫丹丽舍西路2-6号|location:116.358057,40.067107|tel:010-82810886;010-82810898|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8884U|name:好嫂子刀削面(建材城西路)|address:建材城西路旧货市场附近|location:116.34088,40.059569|tel:010-52285085;010-62719058|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8VS7C|name:龙泉居|address:西二旗西路西侧智学苑商服楼|location:116.313316,40.050489|tel:010-82422498|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A8XGW4|name:老诚一锅|address:枫丹丽舍西路2-11号|location:116.358082,40.066652|tel:010-81727533;010-82462521|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A87CVY|name:阳坊大都涮羊肉|address:西二旗西路西侧智学苑商服楼|location:116.313471,40.050268|tel:010-82422498;010-62921968|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A7C3QA|name:羊大爷涮肉(西三旗)|address:西三旗环岛西300米路北|location:116.326777,40.054024|tel:|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A887DL|name:老北京|address:育新花园北门西侧|location:116.341358,40.059166|tel:010-52285085;010-82901131|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8XQI1|name:天外天烤鸭店|address:温泉镇太舟坞路口|location:116.206604,40.040918|tel:010-62485586|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A83EAT|name:老北京涮肉|address:北七家食街(近名流花园)|location:116.416745,40.104332|tel:010-57288310;010-81755383|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A85319|name:老诚一锅(建材城西路)|address:西三旗东路育新花园2号楼|location:116.345693,40.059876|tel:010-82957752|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A96ZFS|name:烤鸡翅|address:西三旗|location:116.343557,40.058789|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A88AA0|name:土豆娃烤鸭店(名佳花园店)|address:北七家镇名佳花园三区1号商(平西府路口向东500米路北、近王府中西医医院)|location:116.417521,40.104467|tel:010-81750515|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A81AIJ|name:羊大爷涮肉(太舟坞店)|address:温泉镇黑龙潭路太舟坞408号|location:116.202963,40.040246|tel:010-62400166|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A08517|name:聚宝|address:上地七街2号|location:116.306357,40.046359|tel:010-82896891;010-82896892|type:餐饮服务;中餐厅;海鲜酒楼
citycode:010|poiid:B000A08519|name:鸿毛酒楼|address:上地信息路1号|location:116.304023,40.045564|tel:4007339993;010-82894666;010-82896860|type:餐饮服务;中餐厅;综合酒楼|餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A82T47|name:第三空间|address:上地七街国际科技创业园1号楼105室|location:116.305996,40.04601|tel:|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:010|poiid:B000A85DXI|name:东北旺|address:西三旗东|location:116.294842,40.043525|tel:010-82903770|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A84XAD|name:新疆人|address:西三旗东路(新都车站路南)|location:116.353953,40.061389|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:010|poiid:B000A9ZX46|name:沙县小吃|address:上地二街(近洋房胜利涮羊肉)|location:116.309236,40.045627|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A87F5M|name:潇湘府|address:东北旺路2|location:116.30189,40.043901|tel:010-82897358;010-82897458;13878141907|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:010|poiid:B000A87EUL|name:九头鸟|address:东北旺路2|location:116.302071,40.043694|tel:010-62979450;010-62979650;010-86527215|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A8848J|name:大东北饭店(上地店)|address:上地七街(软件园南侧)|location:116.298365,40.04263|tel:010-62961389|type:餐饮服务;中餐厅;东北菜
citycode:010|poiid:B000A8VWI5|name:赣粤湘|address:上地桥上地西路联创大厦|location:116.302213,40.043455|tel:010-82770896;010-62983558|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A7OUIU|name:东北饺子家常菜(上地东路)|address:上地东路24号|location:116.309609,40.045055|tel:010-82782938|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A849MR|name:红京鱼(上地店)|address:信息路7号数字传媒大厦1层|location:116.305686,40.043378|tel:010-62971389|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8VZSV|name:田老师红烧肉|address:上地西路上地六街(醉江南对面)|location:116.303465,40.042675|tel:010-62978236;010-62988750|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A889CQ|name:悦唐火锅|address:西三旗桥|location:116.334373,40.0514|tel:|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A2780F|name:泰山饭店|address:西三旗安宁北里8号|location:116.329169,40.049608|tel:010-62919988;010-62911066|type:住宿服务;宾馆酒店;五星级宾馆|餐饮服务;中餐厅;广东菜(粤菜)
citycode:010|poiid:B000A8US7L|name:巫山烤全鱼|address:上地西路与上地六街交叉口|location:116.303038,40.042321|tel:13691322890;010-62971974;010-82770483;010-52883162|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A83MIA|name:福口居|address:安宁庄西路北京陶瓷厂西门当代城市家园东门对面|location:116.321452,40.04562|tel:010-62916773;010-62916036|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A83ZYV|name:麻辣香锅|address:上地东路联想大厦东(批发市场西侧路东)|location:116.310185,40.04257|tel:010-82897357;13011214009;18600714908|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000ABBWP4|name:中卫御苑福膳酒店|address:马连洼151号药用植物研究所院内|location:116.274662,40.035747|tel:010-62896770;010-62829863;010-62829867|type:餐饮服务;中餐厅;海鲜酒楼
citycode:010|poiid:B000A84Y0G|name:辣味家常菜|address:西三旗建材城|location:116.363285,40.060564|tel:010-82913884|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7RF4O|name:重庆烧鸡公|address:回龙观|location:116.399069,40.08111|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A9DEMY|name:石头记(清河店)|address:安宁庄|location:116.32231,40.044525|tel:010-66778976|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A9JM44|name:北京小吃|address:上地五街|location:116.30415,40.038815|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A82TNP|name:渔亭|address:上地东路86号|location:116.312616,40.040799|tel:010-51451705;010-62987248|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A7OYE2|name:风味饭庄|address:九台路和太平庄北街的交叉口附近|location:116.403253,40.080455|tel:|type:餐饮服务;外国餐厅;日本料理
citycode:010|poiid:B000A8XLXW|name:千方老鸭汤|address:北七家镇羊各庄新村大门口旁|location:116.445015,40.118365|tel:010-69722315|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8VU2Z|name:百姓家|address:上地三街9号金隅嘉华大厦F座1层|location:116.308375,40.037655|tel:010-82781140|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A80TAZ|name:阳坊大都涮羊肉|address:东北旺|location:116.292826,40.034281|tel:010-82709282|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A80951|name:花溪牛肉粉(上地东路店)|address:上地东路上地六街(联想大厦东北)|location:116.311615,40.038278|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A881LX|name:和庆斋|address:西三旗东南店新村|location:116.314374,40.0389|tel:010-62965507;010-82936080;0553-2712777|type:餐饮服务;中餐厅;火锅店|体育休闲服务;娱乐场所;KTV
citycode:010|poiid:B000A8431U|name:大阪风情|address:上地三街嘉华大厦D座1层|location:116.307258,40.036704|tel:010-82890729;010-82890681|type:餐饮服务;外国餐厅;日本料理
citycode:010|poiid:B000A83ZW9|name:西单翅酷(上地店)|address:上地三街9号嘉华大厦D座1层|location:116.307336,40.036599|tel:010-82780673|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A887RH|name:北京汉丽轩烤肉超市(上地店)|address:上地三街1号中黎科技园1层|location:116.314164,40.037914|tel:010-62970806|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A84VQX|name:食在广州|address:上地三街9号嘉华大厦内|location:116.308205,40.036338|tel:|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:010|poiid:B000A9JMRQ|name:又一村|address:上地环岛|location:116.309048,40.036363|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A87EG5|name:鸿毛饺子|address:上地三街9号嘉华大厦1层|location:116.307739,40.036046|tel:010-62971036|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A84VQC|name:小面人|address:上地三街9号嘉华大厦1层|location:116.3085,40.036132|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A87E4Z|name:宏状元|address:上地三街1号楼中黎科技园1楼(上地信息环岛东北)|location:116.313827,40.037397|tel:010-82790336;010-82790335|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8538Z|name:阳坊大都涮羊肉|address:圆明园西路梅园小区百旺商城对面|location:116.27443,40.0297|tel:010-62895697|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A877ZF|name:庆丰包子铺(百旺店)|address:竹园西街8号|location:116.277535,40.029908|tel:010-62894091|type:餐饮服务;快餐厅;快餐厅|餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A82T2N|name:川浙会(上地店)|address:上地创业路18号|location:116.313187,40.036475|tel:010-62982323;010-62983232|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A7Y1XW|name:比格比萨(百旺餐厅)|address:圆明园西路16|location:116.275703,40.029345|tel:010-69643797;010-62820133|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A85FTF|name:花满园|address:天通苑西三区北门西侧|location:116.4082,40.079154|tel:010-64122448|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A8VNNF|name:富顺豆花|address:东三旗村|location:116.415576,40.08452|tel:010-61759778|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A9JM92|name:羊肉汤|address:圆明园西路18号中发百旺商城5楼(近中国农大)|location:116.27621,40.028873|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A87E33|name:海丽轩烤肉店|address:上地信息路甲28号科实大厦2层|location:116.311402,40.035269|tel:010-82781161|type:餐饮服务;外国餐厅;韩国料理|餐饮服务;中餐厅;特色/地方风味餐厅
